functional,species,month,date,location,site,site.id,site.grp,start,end,turbidity.ntu,turbidity.group,visibility.m,salinity.psu,tds.ppt,do.mg.l,do.%.sat,turbidity.probe,nitrate.mg.l,nitrate.mv,temp.c,max.turbidity.probe,tl,depth,followed.min,turf.total,unk.oth.macro.total,d.versluysii.total,g.salicornia.total,coral.total,btw.branches.total,cca.total,sponge.total,other.total,total.total,turf,macro,coral,cca,sponge,mucus,other,total,turf.avg,macro.avg,coral.avg,cca.avg,sponge.avg,mucus.avg,other.avg,total.avg,ses,comments,diver,bc.branching,bc.rubble,bc.rock,bc.sand,bc.sponge,bc.plate,bc.cca,bc.turf,bc.macro
Scraper,C. spilurus ,10,10/19/2023,L1 - South Bay,3,L1S3,B,12:45,13:15,1.528,-,5.15,37.50,36.09,5.94,92.89,6.16,5.41,87.88,27.80093593,8.338322,18.0,2,3,14,0,0,0,0,0,0,0,0,14,4.7,0.0,0.0,0.0,0.0,0.0,0.0,4.7,8.7,0.0,2.4,0.0,0.0,0.0,0.0,11.1,,-,KG,61.67,5.25,0.50,13.83,2.67,0.00,4.42,9.17,2.50
Scraper,C. spilurus ,10,10/19/2023,L1 - South Bay,3,L1S3,B,12:45,13:15,1.528,-,5.15,37.50,36.09,5.94,92.89,6.16,5.41,87.88,27.80093593,8.338322,14.0,2,3,19,0,0,0,0,0,0,0,0,19,6.3,0.0,0.0,0.0,0.0,0.0,0.0,6.3,8.7,0.0,2.4,0.0,0.0,0.0,0.0,11.1,Y,-,KG,61.67,5.25,0.50,13.83,2.67,0.00,4.42,9.17,2.50
Scraper,C. spilurus ,10,10/19/2023,L1 - South Bay,3,L1S3,B,12:45,13:15,1.528,-,5.15,37.50,36.09,5.94,92.89,6.16,5.41,87.88,27.80093593,8.338322,16.5,1.7,3,21,0,0,0,1,0,0,0,0,22,7.0,0.0,0.3,0.0,0.0,0.0,0.0,7.3,8.7,0.0,2.4,0.0,0.0,0.0,0.0,11.1,Y,-,JR,61.67,5.25,0.50,13.83,2.67,0.00,4.42,9.17,2.50
Scraper,C. spilurus ,10,10/19/2023,L1 - South Bay,3,L1S3,B,12:45,13:15,1.528,-,5.15,37.50,36.09,5.94,92.89,6.16,5.41,87.88,27.80093593,8.338322,13.0,1.7,3,73,0,0,0,0,0,0,0,0,73,24.3,0.0,0.0,0.0,0.0,0.0,0.0,24.3,8.7,0.0,2.4,0.0,0.0,0.0,0.0,11.1,Y,-,JR,61.67,5.25,0.50,13.83,2.67,0.00,4.42,9.17,2.50
Scraper,C. spilurus ,10,10/20/2023,L2 - Mid Bay,1,L2S1,C,10:55,11:25,1.454,<1.5,9.45,37.17,35.80,5.61,87.90,0.21,6.10,85.93,28.01219122,0.7757586,11.0,0.7,3,51,0,0,0,0,0,1,0,0,52,17.0,0.0,0.0,0.3,0.0,0.0,0.0,17.3,16.3,0.1,0.0,0.2,0.0,0.0,0.0,16.5,,-,JR,55.83,4.58,0.00,1.00,0.00,0.08,6.33,23.83,8.33
Scraper,C. spilurus ,10,10/20/2023,L2 - Mid Bay,1,L2S1,C,10:55,11:25,1.454,<1.5,9.45,37.17,35.80,5.61,87.90,0.21,6.10,85.93,28.01219122,0.7757586,10.0,0.7,3,44,1,0,0,0,0,0,0,0,45,14.7,0.3,0.0,0.0,0.0,0.0,0.0,15.0,16.3,0.1,0.0,0.2,0.0,0.0,0.0,16.5,,-,JR,55.83,4.58,0.00,1.00,0.00,0.08,6.33,23.83,8.33
Scraper,C. spilurus ,10,10/20/2023,L2 - Mid Bay,1,L2S1,C,10:55,11:25,1.454,<1.5,9.45,37.17,35.80,5.61,87.90,0.21,6.10,85.93,28.01219122,0.7757586,16.0,0.7,3,41,0,0,0,0,0,1,0,0,42,13.7,0.0,0.0,0.3,0.0,0.0,0.0,14.0,16.3,0.1,0.0,0.2,0.0,0.0,0.0,16.5,,-,JR,55.83,4.58,0.00,1.00,0.00,0.08,6.33,23.83,8.33
Scraper,C. spilurus ,10,10/20/2023,L2 - Mid Bay,1,L2S1,C,10:55,11:25,1.454,<1.5,9.45,37.17,35.80,5.61,87.90,0.21,6.10,85.93,28.01219122,0.7757586,11.0,0.7,3,59,0,0,0,0,0,0,0,0,59,19.7,0.0,0.0,0.0,0.0,0.0,0.0,19.7,16.3,0.1,0.0,0.2,0.0,0.0,0.0,16.5,,-,JR,55.83,4.58,0.00,1.00,0.00,0.08,6.33,23.83,8.33
Scraper,C. spilurus ,10,10/20/2023,L2 - Mid Bay,2,L2S2,C,11:55,12:30,0.783,<1.5,8.60,37.05,35.69,6.08,95.61,0.27,5.43,87.95,28.28386023,0.399838,8.0,0.7,3,94,0,0,0,0,0,0,0,0,94,31.3,0.0,0.0,0.0,0.0,0.0,0.0,31.3,35.2,0.0,0.0,0.0,0.0,0.0,0.0,35.2,Y,-,JR,48.67,6.58,0.08,4.67,0.42,0.08,9.83,22.17,7.50
Scraper,C. spilurus ,10,10/20/2023,L2 - Mid Bay,2,L2S2,C,11:55,12:30,0.783,<1.5,8.60,37.05,35.69,6.08,95.61,0.27,5.43,87.95,28.28386023,0.399838,7.0,0.7,3,160,0,0,0,0,0,0,0,0,160,53.3,0.0,0.0,0.0,0.0,0.0,0.0,53.3,35.2,0.0,0.0,0.0,0.0,0.0,0.0,35.2,,-,JR,48.67,6.58,0.08,4.67,0.42,0.08,9.83,22.17,7.50
Scraper,C. spilurus ,10,10/20/2023,L2 - Mid Bay,2,L2S2,C,11:55,12:30,0.783,<1.5,8.60,37.05,35.69,6.08,95.61,0.27,5.43,87.95,28.28386023,0.399838,8.5,0.7,3,73,0,0,0,0,0,0,0,0,73,24.3,0.0,0.0,0.0,0.0,0.0,0.0,24.3,35.2,0.0,0.0,0.0,0.0,0.0,0.0,35.2,,-,JR,48.67,6.58,0.08,4.67,0.42,0.08,9.83,22.17,7.50
Scraper,C. spilurus ,10,10/20/2023,L2 - Mid Bay,2,L2S2,C,11:55,12:30,0.783,<1.5,8.60,37.05,35.69,6.08,95.61,0.27,5.43,87.95,28.28386023,0.399838,7.0,0.7,3,95,0,0,0,0,0,0,0,0,95,31.7,0.0,0.0,0.0,0.0,0.0,0.0,31.7,35.2,0.0,0.0,0.0,0.0,0.0,0.0,35.2,,-,JR,48.67,6.58,0.08,4.67,0.42,0.08,9.83,22.17,7.50
Scraper,C. spilurus ,10,10/20/2023,L2 - Mid Bay,3,L2S3,B,12:55,13:27,1.376,<1.5,5.20,37.10,35.73,6.44,102.03,0.39,5.65,87.42,28.77651176,0.7696242,17.0,0.5,3,60,0,0,0,0,0,0,0,0,60,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.7,0.0,0.0,0.1,0.0,0.0,0.0,8.8,Y,-,JR,45.25,8.00,0.25,4.25,1.00,0.08,10.83,20.58,9.75
Scraper,C. spilurus ,10,10/20/2023,L2 - Mid Bay,3,L2S3,B,12:55,13:27,1.376,<1.5,5.20,37.10,35.73,6.44,102.03,0.39,5.65,87.42,28.77651176,0.7696242,15.0,1,3,32,0,0,0,0,0,0,0,0,32,10.7,0.0,0.0,0.0,0.0,0.0,0.0,10.7,8.7,0.0,0.0,0.1,0.0,0.0,0.0,8.8,Y,-,JR,45.25,8.00,0.25,4.25,1.00,0.08,10.83,20.58,9.75
Scraper,C. spilurus ,10,10/20/2023,L2 - Mid Bay,3,L2S3,B,12:55,13:27,1.376,<1.5,5.20,37.10,35.73,6.44,102.03,0.39,5.65,87.42,28.77651176,0.7696242,16.5,0.7,3,22,0,0,0,0,0,0,0,0,22,7.3,0.0,0.0,0.0,0.0,0.0,0.0,7.3,8.7,0.0,0.0,0.1,0.0,0.0,0.0,8.8,Y,-,JR,45.25,8.00,0.25,4.25,1.00,0.08,10.83,20.58,9.75
Scraper,C. spilurus ,10,10/20/2023,L2 - Mid Bay,3,L2S3,B,12:55,13:27,1.376,<1.5,5.20,37.10,35.73,6.44,102.03,0.39,5.65,87.42,28.77651176,0.7696242,13.0,0.7,3,43,0,0,0,0,0,0,0,0,43,14.3,0.0,0.0,0.0,0.0,0.0,0.0,14.3,8.7,0.0,0.0,0.1,0.0,0.0,0.0,8.8,Y,-,JR,45.25,8.00,0.25,4.25,1.00,0.08,10.83,20.58,9.75
Scraper,C. spilurus ,10,10/26/2023,L3 - North Bay,1,L3S1,A,11:40,12:25,2.649,-,1.55,36.81,35.50,5.33,82.13,0.00,5.81,86.62,27.47442677,0,3.0,1.3,3,82,0,0,0,0,0,0,0,0,82,27.3,0.0,0.0,0.0,0.0,0.0,0.0,27.3,25.8,0.0,0.0,0.0,0.0,0.0,0.0,25.8,Y,-,JR,15.17,4.00,0.83,18.25,0.58,0.00,6.50,4.25,50.42
Scraper,C. spilurus ,10,10/26/2023,L3 - North Bay,1,L3S1,A,11:40,12:25,2.649,-,1.55,36.81,35.50,5.33,82.13,0.00,5.81,86.62,27.47442677,0,3.5,1.3,3,73,0,0,0,0,0,0,0,0,73,24.3,0.0,0.0,0.0,0.0,0.0,0.0,24.3,25.8,0.0,0.0,0.0,0.0,0.0,0.0,25.8,Y,-,JR,15.17,4.00,0.83,18.25,0.58,0.00,6.50,4.25,50.42
Scraper,C. spilurus ,10,10/26/2023,L3 - North Bay,2,L3S2,C,10:40,11:13,1.331,<1.5,3.15,37.02,35.69,4.47,69.11,0.00,5.84,86.55,27.56133844,0.399838,12.0,1,3,0,0,0,40,0,0,0,0,0,40,0.0,13.3,0.0,0.0,0.0,0.0,0.0,13.3,0.8,3.3,3.5,5.4,0.0,0.0,0.0,13.1,Y,smothering,TS,41.58,5.50,0.25,0.00,1.25,0.42,29.33,16.75,4.92
Scraper,C. spilurus ,10,10/26/2023,L3 - North Bay,2,L3S2,C,10:40,11:13,1.331,<1.5,3.15,37.02,35.69,4.47,69.11,0.00,5.84,86.55,27.56133844,0.399838,6.0,1,3,10,0,0,0,12,0,14,0,0,36,3.3,0.0,4.0,4.7,0.0,0.0,0.0,12.0,0.8,3.3,3.5,5.4,0.0,0.0,0.0,13.1,,-,TS,41.58,5.50,0.25,0.00,1.25,0.42,29.33,16.75,4.92
Scraper,C. spilurus ,10,10/26/2023,L3 - North Bay,2,L3S2,C,10:40,11:13,1.331,<1.5,3.15,37.02,35.69,4.47,69.11,0.00,5.84,86.55,27.56133844,0.399838,15.0,1,3,0,0,0,0,10,0,25,0,0,35,0.0,0.0,3.3,8.3,0.0,0.0,0.0,11.7,0.8,3.3,3.5,5.4,0.0,0.0,0.0,13.1,,scars,TS,41.58,5.50,0.25,0.00,1.25,0.42,29.33,16.75,4.92
Scraper,C. spilurus ,10,10/26/2023,L3 - North Bay,2,L3S2,C,10:40,11:13,1.331,<1.5,3.15,37.02,35.69,4.47,69.11,0.00,5.84,86.55,27.56133844,0.399838,12.0,1,3,0,0,0,0,20,0,26,0,0,46,0.0,0.0,6.7,8.7,0.0,0.0,0.0,15.3,0.8,3.3,3.5,5.4,0.0,0.0,0.0,13.1,,scars,TS,41.58,5.50,0.25,0.00,1.25,0.42,29.33,16.75,4.92
Scraper,C. spilurus ,10,10/26/2023,L3 - North Bay,3,L3S3,C,9:45,10:20,0.917,<1.5,5.00,36.95,35.62,4.84,74.74,0.00,5.99,86.23,27.55492844,0,6.0,1,3,30,0,0,0,18,0,0,0,0,48,10.0,0.0,6.0,0.0,0.0,0.0,0.0,16.0,2.7,0.0,2.8,2.6,0.0,0.0,0.0,8.1,,-,TS,56.00,4.92,0.67,0.00,0.33,0.08,24.42,10.92,2.67
Scraper,C. spilurus ,10,10/26/2023,L3 - North Bay,3,L3S3,C,9:45,10:20,0.917,<1.5,5.00,36.95,35.62,4.84,74.74,0.00,5.99,86.23,27.55492844,0,8.0,1,3,10,0,0,0,19,0,15,0,0,44,3.3,0.0,6.3,5.0,0.0,0.0,0.0,14.7,2.7,0.0,2.8,2.6,0.0,0.0,0.0,8.1,,-,TS,56.00,4.92,0.67,0.00,0.33,0.08,24.42,10.92,2.67
Scraper,C. spilurus ,10,10/26/2023,L3 - North Bay,3,L3S3,C,9:45,10:20,0.917,<1.5,5.00,36.95,35.62,4.84,74.74,0.00,5.99,86.23,27.55492844,0,8.0,1,3,0,0,0,0,15,0,36,0,0,51,0.0,0.0,5.0,12.0,0.0,0.0,0.0,17.0,2.7,0.0,2.8,2.6,0.0,0.0,0.0,8.1,,-,TS,56.00,4.92,0.67,0.00,0.33,0.08,24.42,10.92,2.67
Scraper,C. spilurus ,10,10/26/2023,L3 - North Bay,3,L3S3,C,9:45,10:20,0.917,<1.5,5.00,36.95,35.62,4.84,74.74,0.00,5.99,86.23,27.55492844,0,10.0,1,3,0,0,0,0,20,0,20,0,0,40,0.0,0.0,6.7,6.7,0.0,0.0,0.0,13.3,2.7,0.0,2.8,2.6,0.0,0.0,0.0,8.1,,-,TS,56.00,4.92,0.67,0.00,0.33,0.08,24.42,10.92,2.67
Scraper,C. spilurus ,11,11/9/2023,L1 - South Bay,1,L1S1,A,13:52,14:22,3.054,>3,3.10,-,-,7.59,93.10,4.87,6.00,85.77,26.19242448,4.966968,14.0,0.7,3,40,0,0,0,0,0,1,0,0,41,13.3,0.0,0.0,0.3,0.0,0.0,0.0,13.7,14.3,0.0,0.0,0.2,0.8,0.0,0.0,15.3,Y,-,JR,24.83,24.08,4.33,20.83,9.75,0.00,2.58,13.33,0.25
Scraper,C. spilurus ,11,11/9/2023,L1 - South Bay,1,L1S1,A,13:52,14:22,3.054,>3,3.10,-,-,7.59,93.10,4.87,6.00,85.77,26.19242448,4.966968,12.0,0.7,3,46,0,0,0,0,0,0,5,0,51,15.3,0.0,0.0,0.0,1.7,0.0,0.0,17.0,14.3,0.0,0.0,0.2,0.8,0.0,0.0,15.3,Y,-,JR,24.83,24.08,4.33,20.83,9.75,0.00,2.58,13.33,0.25
Scraper,C. spilurus ,11,11/9/2023,L1 - South Bay,2,L1S2,C,14:50,15:20,2.428,-,3.88,36.77,35.48,7.45,93.90,5.00,5.37,87.59,26.45255712,5.6435533,14.0,1.5,3,25,0,0,0,0,0,0,0,0,25,8.3,0.0,0.0,0.0,0.0,0.0,0.0,8.3,13.7,0.0,0.0,0.0,0.0,0.0,0.0,13.7,Y,-,KG,48.67,10.92,0.25,7.42,2.92,0.75,7.83,16.67,4.58
Scraper,C. spilurus ,11,11/9/2023,L1 - South Bay,2,L1S2,C,14:50,15:20,2.428,-,3.88,36.77,35.48,7.45,93.90,5.00,5.37,87.59,26.45255712,5.6435533,10.0,1,1.783,34,0,0,0,0,0,0,0,0,34,19.1,0.0,0.0,0.0,0.0,0.0,0.0,19.1,13.7,0.0,0.0,0.0,0.0,0.0,0.0,13.7,Y,-,KG,48.67,10.92,0.25,7.42,2.92,0.75,7.83,16.67,4.58
Scraper,C. spilurus ,11,11/9/2023,L1 - South Bay,3,L1S3,B,15:30,16:00,3.253,>3,2.85,-,-,7.82,95.76,4.91,6.48,85.07,26.07039837,6.1979594,18.0,2,2.35,16,0,0,0,0,0,0,0,0,16,6.8,0.0,0.0,0.0,0.0,0.0,0.0,6.8,4.5,0.0,0.4,0.0,0.2,0.0,0.0,5.2,Y,-,KG,61.67,5.25,0.50,13.83,2.67,0.00,4.42,9.17,2.50
Scraper,C. spilurus ,11,11/9/2023,L1 - South Bay,3,L1S3,B,15:30,16:00,3.253,>3,2.85,-,-,7.82,95.76,4.91,6.48,85.07,26.07039837,6.1979594,15.0,1,1,10,0,0,0,0,0,0,0,0,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.5,0.0,0.4,0.0,0.2,0.0,0.0,5.2,,-,KG,61.67,5.25,0.50,13.83,2.67,0.00,4.42,9.17,2.50
Scraper,C. spilurus ,11,11/9/2023,L1 - South Bay,3,L1S3,B,15:30,16:00,3.253,>3,2.85,-,-,7.82,95.76,4.91,6.48,85.07,26.07039837,6.1979594,20.0,1,2,1,0,0,0,0,0,0,0,0,1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,4.5,0.0,0.4,0.0,0.2,0.0,0.0,5.2,Y,-,KG,61.67,5.25,0.50,13.83,2.67,0.00,4.42,9.17,2.50
Scraper,C. spilurus ,11,11/9/2023,L1 - South Bay,3,L1S3,B,15:30,16:00,3.253,>3,2.85,-,-,7.82,95.76,4.91,6.48,85.07,26.07039837,6.1979594,15.0,0.3,2.75,2,0,0,0,6,0,0,0,0,8,0.7,0.0,2.2,0.0,0.0,0.0,0.0,2.9,4.5,0.0,0.4,0.0,0.2,0.0,0.0,5.2,Y,-,JR,61.67,5.25,0.50,13.83,2.67,0.00,4.42,9.17,2.50
Scraper,C. spilurus ,11,11/9/2023,L1 - South Bay,3,L1S3,B,15:30,16:00,3.253,>3,2.85,-,-,7.82,95.76,4.91,6.48,85.07,26.07039837,6.1979594,12.0,0.3,3,14,0,0,0,0,0,0,3,0,17,4.7,0.0,0.0,0.0,1.0,0.0,0.0,5.7,4.5,0.0,0.4,0.0,0.2,0.0,0.0,5.2,Y,-,JR,61.67,5.25,0.50,13.83,2.67,0.00,4.42,9.17,2.50
Scraper,C. spilurus ,11,11/9/2023,L2 - Mid Bay,1,L2S1,C,10:55,11:25,3.013,>3,4.55,36.41,35.19,5.67,85.42,4.77,6.21,85.17,26.16745019,4.978075,18.0,1,3,33,0,0,0,0,0,0,0,0,33,11.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.8,0.0,0.0,0.0,0.0,0.0,0.0,11.8,Y,-,KG,55.83,4.58,0.00,1.00,0.00,0.08,6.33,23.83,8.33
Scraper,C. spilurus ,11,11/9/2023,L2 - Mid Bay,1,L2S1,C,10:55,11:25,3.013,>3,4.55,36.41,35.19,5.67,85.42,4.77,6.21,85.17,26.16745019,4.978075,12.0,1,3,58,0,0,0,0,0,0,0,0,58,19.3,0.0,0.0,0.0,0.0,0.0,0.0,19.3,11.8,0.0,0.0,0.0,0.0,0.0,0.0,11.8,Y,-,KG,55.83,4.58,0.00,1.00,0.00,0.08,6.33,23.83,8.33
Scraper,C. spilurus ,11,11/9/2023,L2 - Mid Bay,1,L2S1,C,10:55,11:25,3.013,>3,4.55,36.41,35.19,5.67,85.42,4.77,6.21,85.17,26.16745019,4.978075,22.0,1,3,9,0,0,0,0,0,0,0,0,9,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.8,0.0,0.0,0.0,0.0,0.0,0.0,11.8,Y,-,KG,55.83,4.58,0.00,1.00,0.00,0.08,6.33,23.83,8.33
Scraper,C. spilurus ,11,11/9/2023,L2 - Mid Bay,1,L2S1,C,10:55,11:25,3.013,>3,4.55,36.41,35.19,5.67,85.42,4.77,6.21,85.17,26.16745019,4.978075,13.0,1,2.42,34,0,0,0,0,0,0,0,0,34,14.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,11.8,0.0,0.0,0.0,0.0,0.0,0.0,11.8,Y,-,KG,55.83,4.58,0.00,1.00,0.00,0.08,6.33,23.83,8.33
Scraper,C. spilurus ,11,11/9/2023,L2 - Mid Bay,2,L2S2,C,11:50,12:20,3.262,>3,2.65,36.56,35.30,6.73,102.91,4.95,5.93,86.14,27.02266379,5.006547,8.0,1,1.583,3,0,0,0,0,0,0,0,0,3,1.9,0.0,0.0,0.0,0.0,0.0,0.0,1.9,16.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,Y,-,KG,48.67,6.58,0.08,4.67,0.42,0.08,9.83,22.17,7.50
Scraper,C. spilurus ,11,11/9/2023,L2 - Mid Bay,2,L2S2,C,11:50,12:20,3.262,>3,2.65,36.56,35.30,6.73,102.91,4.95,5.93,86.14,27.02266379,5.006547,14.0,1,3,40,0,0,0,0,0,0,0,0,40,13.3,0.0,0.0,0.0,0.0,0.0,0.0,13.3,16.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,Y,-,KG,48.67,6.58,0.08,4.67,0.42,0.08,9.83,22.17,7.50
Scraper,C. spilurus ,11,11/9/2023,L2 - Mid Bay,2,L2S2,C,11:50,12:20,3.262,>3,2.65,36.56,35.30,6.73,102.91,4.95,5.93,86.14,27.02266379,5.006547,8.0,1,3,77,0,0,0,0,0,0,0,0,77,25.7,0.0,0.0,0.0,0.0,0.0,0.0,25.7,16.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,Y,-,KG,48.67,6.58,0.08,4.67,0.42,0.08,9.83,22.17,7.50
Scraper,C. spilurus ,11,11/9/2023,L2 - Mid Bay,2,L2S2,C,11:50,12:20,3.262,>3,2.65,36.56,35.30,6.73,102.91,4.95,5.93,86.14,27.02266379,5.006547,10.0,1,2.117,49,0,0,0,0,0,0,0,0,49,23.1,0.0,0.0,0.0,0.0,0.0,0.0,23.1,16.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,Y,-,KG,48.67,6.58,0.08,4.67,0.42,0.08,9.83,22.17,7.50
Scraper,C. spilurus ,11,11/9/2023,L2 - Mid Bay,3,L2S3,B,12:35,13:05,3.797,>3,2.10,36.60,35.34,5.88,89.40,4.93,6.10,85.57,26.69299675,5.064428,20.0,1,3,147,0,0,0,0,0,0,0,0,147,49.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,24.8,0.0,0.0,0.0,0.0,0.0,0.0,24.8,Y,-,KG,45.25,8.00,0.25,4.25,1.00,0.08,10.83,20.58,9.75
Scraper,C. spilurus ,11,11/9/2023,L2 - Mid Bay,3,L2S3,B,12:35,13:05,3.797,>3,2.10,36.60,35.34,5.88,89.40,4.93,6.10,85.57,26.69299675,5.064428,23.0,1,2.267,3,0,0,0,0,0,0,0,0,3,1.3,0.0,0.0,0.0,0.0,0.0,0.0,1.3,24.8,0.0,0.0,0.0,0.0,0.0,0.0,24.8,Y,-,KG,45.25,8.00,0.25,4.25,1.00,0.08,10.83,20.58,9.75
Scraper,C. spilurus ,11,11/9/2023,L2 - Mid Bay,3,L2S3,B,12:35,13:05,3.797,>3,2.10,36.60,35.34,5.88,89.40,4.93,6.10,85.57,26.69299675,5.064428,12.0,1,2.8,61,0,0,0,0,0,0,0,0,61,21.8,0.0,0.0,0.0,0.0,0.0,0.0,21.8,24.8,0.0,0.0,0.0,0.0,0.0,0.0,24.8,Y,-,KG,45.25,8.00,0.25,4.25,1.00,0.08,10.83,20.58,9.75
Scraper,C. spilurus ,11,11/9/2023,L2 - Mid Bay,3,L2S3,B,12:35,13:05,3.797,>3,2.10,36.60,35.34,5.88,89.40,4.93,6.10,85.57,26.69299675,5.064428,11.0,1,3,81,0,0,0,0,0,0,0,0,81,27.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,24.8,0.0,0.0,0.0,0.0,0.0,0.0,24.8,Y,-,KG,45.25,8.00,0.25,4.25,1.00,0.08,10.83,20.58,9.75
Scraper,C. spilurus ,11,11/2/2023,L3 - North Bay,1,L3S1,A,11:25,11:55,2.430,-,2.60,36.66,35.37,5.69,88.52,0.02,5.37,88.06,28.03542793,0.6092156,8.0,1,3,63,0,0,0,0,0,0,0,0,63,21.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,28.2,0.0,0.0,0.0,0.0,0.0,0.0,28.2,Y,-,JR,15.17,4.00,0.83,18.25,0.58,0.00,6.50,4.25,50.42
Scraper,C. spilurus ,11,11/2/2023,L3 - North Bay,1,L3S1,A,11:25,11:55,2.430,-,2.60,36.66,35.37,5.69,88.52,0.02,5.37,88.06,28.03542793,0.6092156,6.0,1,3,97,0,0,0,0,0,0,0,0,97,32.3,0.0,0.0,0.0,0.0,0.0,0.0,32.3,28.2,0.0,0.0,0.0,0.0,0.0,0.0,28.2,Y,-,JR,15.17,4.00,0.83,18.25,0.58,0.00,6.50,4.25,50.42
Scraper,C. spilurus ,11,11/2/2023,L3 - North Bay,1,L3S1,A,11:25,11:55,2.430,-,2.60,36.66,35.37,5.69,88.52,0.02,5.37,88.06,28.03542793,0.6092156,6.0,1,3,86,0,0,0,0,0,0,0,0,86,28.7,0.0,0.0,0.0,0.0,0.0,0.0,28.7,28.2,0.0,0.0,0.0,0.0,0.0,0.0,28.2,Y,-,JR,15.17,4.00,0.83,18.25,0.58,0.00,6.50,4.25,50.42
Scraper,C. spilurus ,11,11/2/2023,L3 - North Bay,1,L3S1,A,11:25,11:55,2.430,-,2.60,36.66,35.37,5.69,88.52,0.02,5.37,88.06,28.03542793,0.6092156,7.5,1,3,92,0,0,0,0,0,0,0,0,92,30.7,0.0,0.0,0.0,0.0,0.0,0.0,30.7,28.2,0.0,0.0,0.0,0.0,0.0,0.0,28.2,Y,-,JR,15.17,4.00,0.83,18.25,0.58,0.00,6.50,4.25,50.42
Scraper,C. spilurus ,11,11/2/2023,L3 - North Bay,2,L3S2,C,10:35,11:05,1.539,-,3.75,36.68,35.39,4.95,76.80,0.05,4.98,89.31,27.94087966,0.2648362,14.0,1,3,57,9,0,0,0,0,21,0,0,87,19.0,3.0,0.0,7.0,0.0,0.0,0.0,29.0,20.8,1.0,0.0,2.6,0.0,0.0,0.0,24.3,Y,-,JR,41.58,5.50,0.25,0.00,1.25,0.42,29.33,16.75,4.92
Scraper,C. spilurus ,11,11/2/2023,L3 - North Bay,2,L3S2,C,10:35,11:05,1.539,-,3.75,36.68,35.39,4.95,76.80,0.05,4.98,89.31,27.94087966,0.2648362,10.5,0.7,3,84,0,0,0,0,0,0,0,0,84,28.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,20.8,1.0,0.0,2.6,0.0,0.0,0.0,24.3,Y,-,JR,41.58,5.50,0.25,0.00,1.25,0.42,29.33,16.75,4.92
Scraper,C. spilurus ,11,11/2/2023,L3 - North Bay,2,L3S2,C,10:35,11:05,1.539,-,3.75,36.68,35.39,4.95,76.80,0.05,4.98,89.31,27.94087966,0.2648362,9.5,1,3,46,0,0,0,0,0,2,0,0,48,15.3,0.0,0.0,0.7,0.0,0.0,0.0,16.0,20.8,1.0,0.0,2.6,0.0,0.0,0.0,24.3,Y,-,JR,41.58,5.50,0.25,0.00,1.25,0.42,29.33,16.75,4.92
Scraper,C. spilurus ,11,11/2/2023,L3 - North Bay,3,L3S3,C,9:35,10:05,2.019,-,4.55,36.38,35.13,5.55,85.68,0.00,4.83,89.71,27.63266097,0.0578049,9.5,1,3,0,33,0,0,2,0,34,0,0,69,0.0,11.0,0.7,11.3,0.0,0.0,0.0,23.0,0.7,3.7,0.7,18.2,0.0,0.0,0.0,23.2,,-,JR,56.00,4.92,0.67,0.00,0.33,0.08,24.42,10.92,2.67
Scraper,C. spilurus ,11,11/2/2023,L3 - North Bay,3,L3S3,C,9:35,10:05,2.019,-,4.55,36.38,35.13,5.55,85.68,0.00,4.83,89.71,27.63266097,0.0578049,11.0,1,3,2,0,0,0,0,0,94,0,0,96,0.7,0.0,0.0,31.3,0.0,0.0,0.0,32.0,0.7,3.7,0.7,18.2,0.0,0.0,0.0,23.2,,-,JR,56.00,4.92,0.67,0.00,0.33,0.08,24.42,10.92,2.67
Scraper,C. spilurus ,11,11/2/2023,L3 - North Bay,3,L3S3,C,9:35,10:05,2.019,-,4.55,36.38,35.13,5.55,85.68,0.00,4.83,89.71,27.63266097,0.0578049,13.0,1,3,4,0,0,0,4,0,36,0,0,44,1.3,0.0,1.3,12.0,0.0,0.0,0.0,14.7,0.7,3.7,0.7,18.2,0.0,0.0,0.0,23.2,,-,JR,56.00,4.92,0.67,0.00,0.33,0.08,24.42,10.92,2.67
Scraper,C. spilurus ,12,12/8/2023,L1 - South Bay,1,L1S1,A,10:00,10:30,2.060,-,4.95,34.77,33.80,5.73,84.34,5.24,6.90,83.21,25.30040338,5.366241,18.0,1.5,3,9,0,0,0,0,0,0,0,0,9,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,4.8,Y,-,KG,24.83,24.08,4.33,20.83,9.75,0.00,2.58,13.33,0.25
